"","isAllNBA","Year","Player","Position","Rebounds","Assists","Blocks","Steals","Points","Turnovers","FieldGoalPercentage","MinutesPerGame","FoulsPerGame"
"19110",FALSE,2017,"Andrew Bogut","C",8,1,0,0,3,1,0.469,22,3
"19112",FALSE,2017,"Joel Bolomboy","PF",1,0,0,0,1,0,0.563,4,0
"19113",FALSE,2017,"Devin Booker","SG",3,3,0,0,22,3,0.423,35,3
"19114",FALSE,2017,"Trevor Booker","PF",8,1,0,1,9,1,0.516,24,2
"19115",FALSE,2017,"Avery Bradley","SG",6,2,0,1,16,1,0.463,33,2
"19116",FALSE,2017,"Corey Brewer","SF",2,1,0,0,4,0,0.422,15,1
"19117",FALSE,2017,"Corey Brewer","SF",1,1,0,0,4,0,0.414,15,1
"19118",FALSE,2017,"Corey Brewer","SF",2,1,0,1,5,0,0.438,14,1
"19119",FALSE,2017,"Malcolm Brogdon","SG",2,4,0,1,10,1,0.457,26,1
"19120",FALSE,2017,"Aaron Brooks","PG",1,1,0,0,4,1,0.403,13,1
"19121",FALSE,2017,"Anthony Brown","SF",3,0,0,0,3,0,0.36,14,1
"19122",FALSE,2017,"Anthony Brown","SF",2,0,0,0,3,0,0.341,15,1
"19123",FALSE,2017,"Anthony Brown","SF",3,1,0,0,4,0,0.444,8,1
"19124",FALSE,2017,"Bobby Brown","PG",0,0,0,0,2,0,0.383,4,0
"19125",FALSE,2017,"Jaylen Brown","SF",2,0,0,0,6,0,0.454,17,1
"19126",FALSE,2017,"Nicolas Brussino","SF",1,0,0,0,2,0,0.369,9,0
"19127",FALSE,2017,"Reggie Bullock","SF",2,0,0,0,4,0,0.422,15,0
"19128",FALSE,2017,"Trey Burke","PG",0,1,0,0,5,0,0.455,12,0
"19129",FALSE,2017,"Alec Burks","SG",2,0,0,0,6,0,0.399,15,1
"19130",FALSE,2017,"Jimmy Butler","SF",6,5,0,1,23,2,0.455,36,1
"19131",FALSE,2017,"Bruno Caboclo","SF",1,0,0,0,1,0,0.375,4,0
"19132",FALSE,2017,"Jose Calderon","PG",1,2,0,0,3,1,0.41,13,0
"19133",FALSE,2017,"Jose Calderon","PG",1,2,0,0,3,1,0.416,12,0
"19134",FALSE,2017,"Jose Calderon","PG",1,2,0,0,3,0,0.404,14,0
"19135",FALSE,2017,"Kentavious Caldwell-Pope","SG",3,2,0,1,13,1,0.399,33,1
"19136",FALSE,2017,"Isaiah Canaan","SG",1,0,0,0,4,0,0.364,15,0
"19137",FALSE,2017,"Clint Capela","C",8,0,1,0,12,1,0.643,23,2
"19138",FALSE,2017,"DeMarre Carroll","SF",3,1,0,1,8,0,0.401,26,1
"19139",FALSE,2017,"Vince Carter","SF",3,1,0,0,8,0,0.394,24,2
"19140",FALSE,2017,"Michael Carter-Williams","PG",3,2,0,0,6,1,0.366,18,2
"19141",FALSE,2017,"Omri Casspi","SF",3,1,0,0,5,0,0.467,17,1
"19142",FALSE,2017,"Omri Casspi","SF",4,1,0,0,5,0,0.453,18,1
"19143",FALSE,2017,"Omri Casspi","SF",2,0,0,0,12,2,0.556,24,3
"19144",FALSE,2017,"Omri Casspi","SF",1,0,0,1,3,0,0.487,17,1
"19145",FALSE,2017,"Willie Cauley-Stein","C",4,1,0,0,8,0,0.53,18,1
"19146",FALSE,2017,"Tyson Chandler","C",11,0,0,0,8,1,0.671,27,2
"19147",FALSE,2017,"Wilson Chandler","SF",6,1,0,0,15,1,0.461,30,2
"19148",FALSE,2017,"Marquese Chriss","PF",4,0,0,0,9,1,0.449,21,3
"19149",FALSE,2017,"Rakeem Christmas","PF",1,0,0,0,2,0,0.442,7,1
"19150",FALSE,2017,"Semaj Christon","PG",1,2,0,0,2,0,0.345,15,1
"19151",FALSE,2017,"Ian Clark","SG",1,1,0,0,6,0,0.487,14,1
"19152",FALSE,2017,"Jordan Clarkson","SG",3,2,0,1,14,2,0.445,29,1
"19153",FALSE,2017,"Norris Cole","PG",0,1,0,0,3,0,0.308,9,1
"19154",FALSE,2017,"Darren Collison","PG",2,4,0,0,13,1,0.476,30,1
"19155",FALSE,2017,"Nick Collison","PF",1,0,0,0,1,0,0.609,6,0
"19156",FALSE,2017,"Mike Conley","PG",3,6,0,1,20,2,0.46,33,1
"19157",FALSE,2017,"Pat Connaughton","SG",1,0,0,0,2,0,0.514,8,0
"19158",FALSE,2017,"Quinn Cook","PG",0,1,0,0,5,0,0.5,13,0
"19159",FALSE,2017,"Quinn Cook","PG",0,2,0,0,5,1,0.44,15,1
"19160",FALSE,2017,"Quinn Cook","PG",0,1,0,0,5,0,0.537,12,0
"19161",FALSE,2017,"DeMarcus Cousins","C",11,4,1,1,26,3,0.452,34,3
"19162",FALSE,2017,"DeMarcus Cousins","C",10,4,1,1,27,3,0.451,34,3
"19163",FALSE,2017,"DeMarcus Cousins","C",12,3,1,1,24,3,0.452,33,4
"19164",FALSE,2017,"Robert Covington","SF",6,1,1,1,12,1,0.399,31,3
"19165",FALSE,2017,"Allen Crabbe","SG",2,1,0,0,10,0,0.468,28,2
"19166",FALSE,2017,"Jamal Crawford","SG",1,2,0,0,12,1,0.413,26,1
"19167",FALSE,2017,"Jordan Crawford","SG",1,3,0,0,14,1,0.482,23,1
"19168",FALSE,2017,"Jae Crowder","SF",5,2,0,1,13,1,0.463,32,2
"19169",FALSE,2017,"Dante Cunningham","SF",4,0,0,0,6,0,0.485,24,1
"19170",FALSE,2017,"Seth Curry","PG",2,2,0,1,12,1,0.481,28,1
"19171",TRUE,2017,"Stephen Curry","PG",4,6,0,1,25,3,0.468,33,2
"19172",FALSE,2017,"Troy Daniels","SG",1,0,0,0,8,0,0.374,17,1
"19173",TRUE,2017,"Anthony Davis","C",11,2,2,1,27,2,0.504,36,2
"19174",FALSE,2017,"Deyonta Davis","C",1,0,0,0,1,0,0.511,6,1
"19175",FALSE,2017,"Ed Davis","PF",5,0,0,0,4,0,0.528,17,2
"19176",FALSE,2017,"Dewayne Dedmon","C",6,0,0,0,5,0,0.622,17,2
"19177",FALSE,2017,"Sam Dekker","SF",3,0,0,0,6,0,0.473,18,1
"19178",FALSE,2017,"Malcolm Delaney","PG",1,2,0,0,5,1,0.374,17,1
"19179",FALSE,2017,"Matthew Dellavedova","PG",1,4,0,0,7,1,0.39,26,2
"19180",FALSE,2017,"Luol Deng","SF",5,1,0,0,7,0,0.387,26,1
"19181",FALSE,2017,"DeMar DeRozan","SG",5,3,0,1,27,2,0.467,35,1
"19182",FALSE,2017,"Cheick Diallo","PF",4,0,0,0,5,0,0.474,11,1
"19183",FALSE,2017,"Boris Diaw","PF",2,2,0,0,4,1,0.446,17,1
"19184",FALSE,2017,"Gorgui Dieng","PF",7,1,1,1,9,1,0.502,32,3
"19185",FALSE,2017,"Spencer Dinwiddie","PG",2,3,0,0,7,1,0.444,22,2
"19186",FALSE,2017,"Toney Douglas","PG",2,2,0,0,4,0,0.368,16,2
"19187",FALSE,2017,"Goran Dragic","PG",3,5,0,1,20,2,0.475,33,2
"19188",FALSE,2017,"Andre Drummond","C",13,1,1,1,13,1,0.53,29,2
"19189",FALSE,2017,"Jared Dudley","PF",3,1,0,0,6,1,0.454,21,2
"19190",FALSE,2017,"Mike Dunleavy","SF",2,0,0,0,5,0,0.423,15,1
"19191",FALSE,2017,"Mike Dunleavy","SF",2,0,0,0,4,0,0.4,15,1
"19192",FALSE,2017,"Mike Dunleavy","SF",2,1,0,0,5,0,0.438,15,1
"19193",FALSE,2017,"Kris Dunn","PG",2,2,0,1,3,1,0.377,17,2
"19194",TRUE,2017,"Kevin Durant","SF",8,4,1,1,25,2,0.537,33,1
"19195",FALSE,2017,"Jarell Eddie","SF",1,0,0,0,4,0,0.316,12,0
"19196",FALSE,2017,"Henry Ellenson","PF",2,0,0,0,3,0,0.359,7,0
"19197",FALSE,2017,"Wayne Ellington","SG",2,1,0,0,10,0,0.416,24,1
"19198",FALSE,2017,"Monta Ellis","SG",2,3,0,1,8,1,0.443,27,2
"19199",FALSE,2017,"Joel Embiid","C",7,2,2,0,20,3,0.466,25,3
"19200",FALSE,2017,"James Ennis","SF",4,1,0,0,6,0,0.455,23,2
"19201",FALSE,2017,"Tyler Ennis","PG",0,1,0,0,4,0,0.433,11,1
"19202",FALSE,2017,"Tyler Ennis","PG",0,1,0,0,1,0,0.391,6,0
"19203",FALSE,2017,"Tyler Ennis","PG",1,2,0,0,7,0,0.451,17,1
"19204",FALSE,2017,"Tyreke Evans","SF",3,3,0,0,10,1,0.405,19,1
"19205",FALSE,2017,"Tyreke Evans","SF",3,3,0,0,9,1,0.401,18,1
"19206",FALSE,2017,"Tyreke Evans","SF",3,2,0,0,11,1,0.413,22,1
"19207",FALSE,2017,"Dante Exum","PG",2,1,0,0,6,1,0.427,18,2
"19208",FALSE,2017,"Kenneth Faried","PF",7,0,0,0,9,0,0.548,21,2
"19209",FALSE,2017,"Jordan Farmar","PG",1,4,0,1,6,1,0.333,17,0
"19210",FALSE,2017,"Derrick Favors","PF",6,1,0,0,9,1,0.487,23,2
"19211",FALSE,2017,"Kay Felder","PG",0,1,0,0,3,0,0.392,9,0
"19212",FALSE,2017,"Cristiano Felicio","C",4,0,0,0,4,0,0.577,15,1
"19213",FALSE,2017,"Raymond Felton","PG",2,2,0,0,6,1,0.43,21,1
"19214",FALSE,2017,"Yogi Ferrell","PG",2,3,0,0,10,1,0.406,26,1
"19215",FALSE,2017,"Yogi Ferrell","PG",1,1,0,0,5,1,0.367,15,1
"19216",FALSE,2017,"Yogi Ferrell","PG",2,4,0,1,11,1,0.412,29,2
"19217",FALSE,2017,"Dorian Finney-Smith","PF",2,0,0,0,4,0,0.372,20,1
"19218",FALSE,2017,"Bryn Forbes","SG",0,0,0,0,2,0,0.364,7,0
"19219",FALSE,2017,"Evan Fournier","SG",3,2,0,0,17,2,0.439,32,2
"19220",FALSE,2017,"Randy Foye","SG",2,1,0,0,5,1,0.363,18,1
"19221",FALSE,2017,"Tim Frazier","PG",2,5,0,0,7,1,0.403,23,2
"19222",FALSE,2017,"Channing Frye","C",3,0,0,0,9,0,0.458,18,1
"19223",FALSE,2017,"Danilo Gallinari","SF",5,2,0,0,18,1,0.447,33,1
"19224",FALSE,2017,"Langston Galloway","PG",2,1,0,0,7,0,0.38,20,1
"19225",FALSE,2017,"Langston Galloway","PG",2,1,0,0,8,0,0.374,20,1
"19226",FALSE,2017,"Langston Galloway","PG",1,1,0,0,6,0,0.404,19,1
"19227",FALSE,2017,"Patricio Garino","SG",1,0,0,0,0,0,0,8,0
"19228",FALSE,2017,"Marc Gasol","C",6,4,1,0,19,2,0.459,34,2
"19229",FALSE,2017,"Pau Gasol","C",7,2,1,0,12,1,0.502,25,1
"19230",FALSE,2017,"Rudy Gay","SF",6,2,0,1,18,2,0.455,33,2
"19231",FALSE,2017,"Michael Gbinije","SG",0,0,0,0,0,0,0.1,3,0
"19232",FALSE,2017,"Alonzo Gee","SF",1,0,0,0,0,0,0.214,6,1
"19233",FALSE,2017,"Paul George","SF",6,3,0,1,23,2,0.461,35,2
"19234",FALSE,2017,"Marcus Georges-Hunt","SG",1,0,0,0,2,0,0.286,9,1
"19235",FALSE,2017,"Jonathan Gibson","PG",1,1,0,0,6,1,0.368,13,1
"19236",FALSE,2017,"Taj Gibson","PF",6,0,0,0,10,1,0.515,25,2
"19237",FALSE,2017,"Taj Gibson","PF",6,1,0,0,11,1,0.521,27,2
"19238",FALSE,2017,"Taj Gibson","PF",4,0,0,0,9,1,0.497,21,1
"19239",FALSE,2017,"Manu Ginobili","SG",2,2,0,1,7,1,0.39,18,1
"19240",TRUE,2017,"Rudy Gobert","C",12,1,2,0,14,1,0.662,33,3
"19241",FALSE,2017,"Archie Goodwin","SG",1,1,0,0,7,0,0.545,14,0
"19242",FALSE,2017,"Archie Goodwin","SG",0,0,0,0,5,0,0.4,10,0
"19243",FALSE,2017,"Archie Goodwin","SG",2,1,0,0,7,1,0.557,15,0
"19244",FALSE,2017,"Aaron Gordon","SF",5,1,0,0,12,1,0.454,28,2
"19245",FALSE,2017,"Eric Gordon","SG",2,2,0,0,16,1,0.406,30,2
"19246",FALSE,2017,"Marcin Gortat","C",10,1,0,0,10,1,0.579,31,2
"19247",FALSE,2017,"Treveon Graham","SG",0,0,0,0,2,0,0.475,7,0
"19248",FALSE,2017,"Jerami Grant","SF",2,0,0,0,5,0,0.463,19,1
"19249",FALSE,2017,"Jerami Grant","SF",3,0,2,0,8,1,0.353,20,2
"19250",FALSE,2017,"Jerami Grant","SF",2,0,0,0,5,0,0.469,19,1
"19251",FALSE,2017,"Jerian Grant","PG",1,1,0,0,5,0,0.425,16,1
"19252",FALSE,2017,"Danny Green","SG",3,1,0,1,7,1,0.392,26,1
"19253",FALSE,2017,"Draymond Green","PF",7,7,1,2,10,2,0.418,32,2
"19254",FALSE,2017,"Gerald Green","SF",1,0,0,0,5,0,0.409,11,1
"19255",FALSE,2017,"JaMychal Green","PF",7,1,0,0,8,1,0.5,27,3
"19256",FALSE,2017,"Jeff Green","PF",3,1,0,0,9,1,0.394,22,1
"19257",FALSE,2017,"Blake Griffin","PF",8,4,0,0,21,2,0.493,34,2
"19258",FALSE,2017,"Justin Hamilton","C",4,0,0,0,6,0,0.459,18,1
"19259",FALSE,2017,"A.J. Hammons","C",1,0,0,0,2,0,0.405,7,0
"19260",FALSE,2017,"Tim Hardaway","SG",2,2,0,0,14,1,0.455,27,1
"19261",TRUE,2017,"James Harden","PG",8,11,0,1,29,5,0.44,36,2
"19262",FALSE,2017,"Maurice Harkless","SF",4,1,0,1,10,1,0.503,28,2
"19263",FALSE,2017,"Justin Harper","PF",1,0,0,0,4,1,0.417,10,0
"19264",FALSE,2017,"Montrezl Harrell","C",3,1,0,0,9,0,0.652,18,2
"19265",FALSE,2017,"Devin Harris","PG",1,2,0,0,6,0,0.399,16,1
"19266",FALSE,2017,"Gary Harris","SG",3,2,0,1,14,1,0.502,31,1
"19267",FALSE,2017,"Joe Harris","SG",2,1,0,0,8,1,0.425,21,2
"19268",FALSE,2017,"Manny Harris","SG",2,0,0,0,2,0,0.2,6,0
"19269",FALSE,2017,"Tobias Harris","PF",5,1,0,0,16,1,0.481,31,1
"19270",FALSE,2017,"Aaron Harrison","SG",0,0,0,0,0,0,0,3,0
"19271",FALSE,2017,"Andrew Harrison","PG",1,2,0,0,5,1,0.325,20,2
"19272",FALSE,2017,"Udonis Haslem","C",2,0,0,0,1,0,0.478,7,1
"19273",FALSE,2017,"Spencer Hawes","PF",3,1,0,0,6,0,0.484,14,1
"19274",FALSE,2017,"Spencer Hawes","PF",4,1,0,0,7,1,0.477,17,1
"19275",FALSE,2017,"Spencer Hawes","PF",2,1,0,0,4,0,0.508,9,0
"19276",FALSE,2017,"Gordon Hayward","SF",5,3,0,1,21,1,0.471,34,1
"19277",FALSE,2017,"Gerald Henderson","SG",2,1,0,0,9,0,0.423,23,1
"19278",FALSE,2017,"John Henson","C",5,0,1,0,6,0,0.515,19,2
"19279",FALSE,2017,"Juan Hernangomez","PF",3,0,0,0,4,0,0.451,13,1
"19280",FALSE,2017,"Willy Hernangomez","C",6,1,0,0,8,1,0.529,18,2
"19281",FALSE,2017,"Mario Hezonja","SF",2,0,0,0,4,0,0.355,14,1
"19282",FALSE,2017,"Roy Hibbert","C",3,0,0,0,4,0,0.544,14,2
"19283",FALSE,2017,"Roy Hibbert","C",3,0,1,0,5,0,0.542,15,2
"19284",FALSE,2017,"Roy Hibbert","C",0,0,0,0,0,0,0.667,1,0
"19285",FALSE,2017,"Buddy Hield","SG",3,1,0,0,10,1,0.426,23,1
"19286",FALSE,2017,"Buddy Hield","SG",2,1,0,0,8,0,0.392,20,1
"19287",FALSE,2017,"Buddy Hield","SG",4,1,0,0,15,2,0.48,29,1
"19288",FALSE,2017,"Nene Hilario","C",4,0,0,0,9,1,0.617,17,2
"19289",FALSE,2017,"George Hill","PG",3,4,0,1,16,1,0.477,31,2
"19290",FALSE,2017,"Jordan Hill","C",2,0,0,0,1,0,0.385,6,1
"19291",FALSE,2017,"Solomon Hill","SF",3,1,0,0,7,1,0.384,29,2
"19292",FALSE,2017,"Darrun Hilliard","SG",0,0,0,0,3,0,0.373,9,1
"19293",FALSE,2017,"Jrue Holiday","PG",3,7,0,1,15,2,0.453,32,1
"19294",FALSE,2017,"Justin Holiday","SG",2,1,0,0,7,0,0.433,19,1
"19295",FALSE,2017,"Rondae Hollis-Jefferson","SF",5,1,0,1,8,1,0.434,22,2
"19296",FALSE,2017,"Richaun Holmes","C",5,1,0,0,9,0,0.558,20,2
"19297",FALSE,2017,"Rodney Hood","SG",3,1,0,0,12,1,0.408,27,2
"19298",FALSE,2017,"Al Horford","C",6,4,1,0,14,1,0.473,32,2
"19300",FALSE,2017,"Dwight Howard","C",12,1,1,0,13,2,0.633,29,2
"19301",FALSE,2017,"Marcelo Huertas","PG",1,2,0,0,2,0,0.368,10,0
"19302",FALSE,2017,"Josh Huestis","PF",4,1,1,0,7,0,0.545,15,0
"19303",FALSE,2017,"Kris Humphries","PF",3,0,0,0,4,0,0.407,12,1
"19304",FALSE,2017,"R.J. Hunter","SG",0,0,0,0,0,0,0,3,0
"19305",FALSE,2017,"Serge Ibaka","PF",6,0,1,0,14,1,0.48,30,2
"19306",FALSE,2017,"Serge Ibaka","PF",6,1,1,0,15,1,0.488,30,2
"19307",FALSE,2017,"Serge Ibaka","PF",6,0,1,0,14,1,0.459,30,3
"19308",FALSE,2017,"Andre Iguodala","SF",4,3,0,1,7,0,0.528,26,1
"19309",FALSE,2017,"Ersan Ilyasova","PF",5,1,0,0,13,1,0.431,26,2
"19310",FALSE,2017,"Ersan Ilyasova","PF",5,0,0,1,5,1,0.375,20,1
"19311",FALSE,2017,"Ersan Ilyasova","PF",5,1,0,0,14,1,0.44,27,2
"19312",FALSE,2017,"Ersan Ilyasova","PF",5,1,0,0,10,1,0.412,24,2
"19313",FALSE,2017,"Joe Ingles","SF",3,2,0,1,7,1,0.452,24,1
"19314",FALSE,2017,"Brandon Ingram","SF",4,2,0,0,9,1,0.402,28,2
"19315",FALSE,2017,"Kyrie Irving","PG",3,5,0,1,25,2,0.473,35,2
"19316",FALSE,2017,"Jarrett Jack","PG",0,2,0,1,3,1,0.667,16,2
"19317",FALSE,2017,"Demetrius Jackson","PG",0,0,0,0,2,0,0.75,3,0
"19318",FALSE,2017,"Pierre Jackson","PG",1,2,0,0,4,0,0.333,10,0
"19319",FALSE,2017,"Reggie Jackson","PG",2,5,0,0,14,2,0.419,27,2
"19320",TRUE,2017,"LeBron James","SF",8,8,0,1,26,4,0.548,37,1
"19321",FALSE,2017,"Al Jefferson","C",4,0,0,0,8,0,0.499,14,1
"19322",FALSE,2017,"Richard Jefferson","SF",2,0,0,0,5,0,0.446,20,1
"19323",FALSE,2017,"John Jenkins","SG",0,0,0,0,1,0,0.4,3,0
"19324",FALSE,2017,"Brandon Jennings","PG",2,4,0,0,7,1,0.359,22,1
"19325",FALSE,2017,"Brandon Jennings","PG",2,4,0,0,8,1,0.38,24,1
"19326",FALSE,2017,"Brandon Jennings","PG",1,4,0,0,3,0,0.274,16,1
"19327",FALSE,2017,"Jonas Jerebko","PF",3,0,0,0,3,0,0.435,15,1
"19328",FALSE,2017,"Amir Johnson","PF",4,1,0,0,6,0,0.576,20,2
"19329",FALSE,2017,"Brice Johnson","PF",1,0,0,0,1,0,0.286,3,0
"19330",FALSE,2017,"James Johnson","PF",4,3,1,1,12,2,0.479,27,2
"19331",FALSE,2017,"Joe Johnson","SF",3,1,0,0,9,0,0.436,23,1
"19332",FALSE,2017,"Stanley Johnson","SF",2,1,0,0,4,0,0.353,17,1
"19333",FALSE,2017,"Tyler Johnson","PG",4,3,0,1,13,1,0.433,29,2
"19334",FALSE,2017,"Wesley Johnson","SF",2,0,0,0,2,0,0.365,11,1
"19335",FALSE,2017,"Nikola Jokic","C",9,4,0,0,16,2,0.578,27,2
"19336",FALSE,2017,"Dahntay Jones","SF",2,1,0,0,9,1,0.375,12,1
"19337",FALSE,2017,"Damian Jones","C",2,0,0,0,1,0,0.5,8,1
"19338",FALSE,2017,"Derrick Jones","SF",2,0,0,0,5,0,0.562,17,1
"19339",FALSE,2017,"James Jones","SF",0,0,0,0,2,0,0.478,7,0
"19340",FALSE,2017,"Terrence Jones","PF",5,1,1,0,10,0,0.47,23,1
"19341",FALSE,2017,"Terrence Jones","PF",5,1,1,0,11,0,0.473,24,1
"19342",FALSE,2017,"Terrence Jones","PF",1,0,0,0,0,0,0,2,0
"19343",FALSE,2017,"Tyus Jones","PG",1,2,0,0,3,0,0.414,12,0
"19344",FALSE,2017,"DeAndre Jordan","C",13,1,1,0,12,1,0.714,31,2
"19345",FALSE,2017,"Cory Joseph","SG",2,3,0,0,9,1,0.452,25,1
"19346",FALSE,2017,"Frank Kaminsky","C",4,2,0,0,11,1,0.399,26,1
"19347",FALSE,2017,"Enes Kanter","C",6,0,0,0,14,1,0.545,21,2
"19348",FALSE,2017,"Ryan Kelly","PF",1,0,0,0,1,0,0.286,6,0
"19349",FALSE,2017,"Michael Kidd-Gilchrist","SF",6,1,0,1,9,0,0.477,29,2
"19350",FALSE,2017,"Sean Kilpatrick","SG",4,2,0,0,13,1,0.415,25,1
"19351",FALSE,2017,"Brandon Knight","SG",2,2,0,0,11,1,0.398,21,1
"19352",FALSE,2017,"Kyle Korver","SG",2,1,0,0,10,1,0.464,26,1
"19353",FALSE,2017,"Kyle Korver","SG",2,2,0,0,9,1,0.439,27,1
"19354",FALSE,2017,"Kyle Korver","SG",2,1,0,0,10,0,0.487,24,1
"19355",FALSE,2017,"Kosta Koufos","C",5,0,0,0,6,0,0.551,19,2
"19356",FALSE,2017,"Mindaugas Kuzminskas","SF",1,1,0,0,6,0,0.428,14,1
"19357",FALSE,2017,"Skal Labissiere","PF",4,0,0,0,8,1,0.537,18,1
"19358",FALSE,2017,"Jeremy Lamb","SG",4,1,0,0,9,0,0.46,18,1
"19359",FALSE,2017,"Nicolas Laprovittola","PG",0,1,0,0,3,1,0.426,9,1
"19360",FALSE,2017,"Joffrey Lauvergne","PF-C",3,1,0,0,5,0,0.44,14,1
"19361",FALSE,2017,"Joffrey Lauvergne","PF",3,1,0,0,5,0,0.455,14,1
"19362",FALSE,2017,"Joffrey Lauvergne","C",3,0,0,0,4,0,0.402,12,0
"19363",FALSE,2017,"Zach LaVine","SG",3,2,0,0,18,1,0.459,37,2
"19364",FALSE,2017,"Ty Lawson","PG",2,4,0,1,9,1,0.454,25,1
"19365",FALSE,2017,"Jake Layman","SF",0,0,0,0,2,0,0.292,7,0
"19366",FALSE,2017,"Courtney Lee","SG",3,2,0,1,10,0,0.456,31,1
"19367",FALSE,2017,"David Lee","PF",5,1,0,0,7,1,0.59,18,1
"19368",FALSE,2017,"Alex Len","C",6,0,1,0,7,1,0.497,20,3
"19369",TRUE,2017,"Kawhi Leonard","SF",5,3,0,1,25,2,0.485,33,1
"19370",FALSE,2017,"Meyers Leonard","PF",3,0,0,0,5,0,0.386,16,2
"19371",FALSE,2017,"Jon Leuer","PF",5,1,0,0,10,0,0.48,25,1
"19372",FALSE,2017,"Caris LeVert","SF",3,1,0,0,8,1,0.45,21,1
"19373",FALSE,2017,"DeAndre Liggins","SG",1,0,0,0,2,0,0.387,12,1
"19374",FALSE,2017,"DeAndre Liggins","SG",1,0,0,0,2,0,0.382,12,1
"19375",FALSE,2017,"DeAndre Liggins","SG",7,0,0,2,8,0,0.5,25,3
"19376",FALSE,2017,"Damian Lillard","PG",4,5,0,0,26,2,0.444,35,2
"19377",FALSE,2017,"Jeremy Lin","PG",3,5,0,1,14,2,0.438,24,2
"19378",FALSE,2017,"Shaun Livingston","PG",1,1,0,0,5,0,0.547,17,1
"19379",FALSE,2017,"Shawn Long","C",4,0,0,0,8,0,0.56,13,2
"19380",FALSE,2017,"Kevon Looney","C",2,0,0,0,2,0,0.523,8,1
"19381",FALSE,2017,"Brook Lopez","C",5,2,1,0,20,2,0.474,29,2
"19382",FALSE,2017,"Robin Lopez","C",6,0,1,0,10,1,0.493,28,1
"19383",FALSE,2017,"Kevin Love","PF",11,1,0,0,19,2,0.427,31,2
"19384",FALSE,2017,"Kyle Lowry","PG",4,6,0,1,22,2,0.464,37,2
"19385",FALSE,2017,"John Lucas","PG",0,0,0,0,0,0,0.25,2,0
"19386",FALSE,2017,"Timothe Luwawu-Cabarrot","SF",2,1,0,0,6,1,0.402,17,2
"19387",FALSE,2017,"Trey Lyles","PF",3,0,0,0,6,0,0.362,16,1
"19388",FALSE,2017,"Shelvin Mack","PG",2,2,0,0,7,1,0.446,21,1
"19389",FALSE,2017,"Ian Mahinmi","C",4,0,0,1,5,1,0.586,17,2
"19390",FALSE,2017,"Thon Maker","C",2,0,0,0,3,0,0.459,9,1
"19391",FALSE,2017,"Boban Marjanovic","C",3,0,0,0,5,0,0.545,8,0
"19392",FALSE,2017,"Jarell Martin","PF",3,0,0,0,3,0,0.384,13,2
"19393",FALSE,2017,"Wesley Matthews","SG",3,2,0,1,13,1,0.393,34,2
"19394",FALSE,2017,"Luc Mbah","SF",2,0,0,1,6,0,0.505,22,1
"19395",FALSE,2017,"James Michael","PF",1,0,0,0,2,0,0.53,8,0
"19396",FALSE,2017,"Patrick McCaw","SG",1,1,0,0,3,0,0.433,15,0
"19397",FALSE,2017,"Sheldon McClellan","SG",1,0,0,0,3,0,0.4,9,0
"19398",FALSE,2017,"C.J. McCollum","SG",3,3,0,0,22,2,0.48,34,2
"19399",FALSE,2017,"T.J. McConnell","PG",3,6,0,1,6,1,0.461,26,1
"19400",FALSE,2017,"Chris McCullough","PF",1,0,0,0,2,0,0.5,5,0
"19401",FALSE,2017,"Chris McCullough","PF",1,0,0,0,2,0,0.516,5,0
"19402",FALSE,2017,"Chris McCullough","PF",1,0,0,0,0,0,0,4,0
"19403",FALSE,2017,"K.J. McDaniels","SF",1,0,0,0,4,0,0.456,10,1
"19404",FALSE,2017,"K.J. McDaniels","SF",1,0,0,0,2,0,0.456,7,0
"19405",FALSE,2017,"K.J. McDaniels","SF",2,0,0,0,6,0,0.455,14,1
"19406",FALSE,2017,"Doug McDermott","SF",2,0,0,0,8,0,0.447,22,1
"19407",FALSE,2017,"Doug McDermott","SF",2,1,0,0,10,0,0.445,24,1
"19408",FALSE,2017,"Doug McDermott","SF",2,0,0,0,6,0,0.452,19,1
"19409",FALSE,2017,"JaVale McGee","C",3,0,0,0,6,0,0.652,9,1
"19410",FALSE,2017,"Rodney McGruder","SG",3,1,0,0,6,0,0.413,25,1
"19411",FALSE,2017,"Ben McLemore","SG",2,0,0,0,8,1,0.43,19,1
"19412",FALSE,2017,"Jordan McRae","SG",1,0,0,0,4,0,0.387,10,0
"19413",FALSE,2017,"Josh McRoberts","PF",3,2,0,0,4,1,0.373,17,1
"19414",FALSE,2017,"Jodie Meeks","SG",2,1,0,0,9,1,0.402,20,1
"19415",FALSE,2017,"Salah Mejri","C",4,0,0,0,2,0,0.642,12,2
"19416",FALSE,2017,"Jordan Mickey","PF",1,0,0,0,1,0,0.441,5,0
"19417",FALSE,2017,"Khris Middleton","SF",4,3,0,1,14,2,0.45,30,2
"19418",FALSE,2017,"C.J. Miles","SF",3,0,0,0,10,0,0.434,23,1
"19419",FALSE,2017,"Mike Miller","SF",1,1,0,0,1,0,0.391,7,0
"19420",FALSE,2017,"Patty Mills","PG",1,3,0,0,9,1,0.439,21,1
"19421",FALSE,2017,"Elijah Millsap","SG",3,0,0,0,1,1,0.143,11,1
"19422",FALSE,2017,"Paul Millsap","PF",7,3,0,1,18,2,0.442,33,2
"19423",FALSE,2017,"Nikola Mirotic","PF",5,1,0,0,10,1,0.413,23,1
"19424",FALSE,2017,"Greg Monroe","C",6,2,0,1,11,1,0.533,22,2
